state,insurance_company,plan_type,surgery,cpt,status,policy_title,effective_date,policy_url,note
Indiana,Cigna,Commercial/ACA,Total hip replacement,27130,VERIFIED,Cigna CMM-313 Hip Replacement/Arthroplasty (via eviCore),"Effective Date: March 7, 2026; Published: 2025-11-21",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna_CMM-313%20Hip%20Replacement%20Arthro_V2.0.2025_Eff03.07.2026_Pub11.21.2025.pdf,verified in sweep 1
Indiana,Cigna,Commercial/ACA,Hip arthroscopy,29914,VERIFIED,Cigna CMM-314 Hip Surgery Arthroscopic/Open (via eviCore),"March 07, 2026",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna_CMM-314%20Hip%20Surg%20Arthro%20Open%20Proc_V2.0.2025_Eff03.07.2026_Pub11.21.2025.pdf,verified in sweep 1
Indiana,Cigna,Commercial/ACA,Rotator cuff repair,29827,VERIFIED,Cigna CMM-315 Shoulder Surgery Arthroscopic/Open (via eviCore),"March 07, 2026",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna_CMM-315%20Shoulder%20Surg%20Arthro%20Open%20Proc_V2.0.2025_Eff03.07.2026_Pub11.21.2025.pdf,verified in sweep 1
Indiana,Cigna,Commercial/ACA,Total shoulder replacement,23472,VERIFIED,Cigna CMM-318 Shoulder Arthroplasty (via eviCore),"March 07, 2026",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-12/Cigna_CMM-318_Shoulder%20Arthro%20Replace%20Revision_V2.0.2025_Eff03.07.2026_Pub12.11.2025.pdf,verified in sweep 1
Indiana,Cigna,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Indiana,Cigna,Commercial/ACA,Total ankle replacement,27702,VERIFIED,Cigna Medical Coverage Policy 0285 Total Ankle Arthroplasty,3/15/2026,https://static.cigna.com/assets/chcp/pdf/coveragePolicies/medical/mm_0285_coveragepositioncriteria_total_ankle_arthroplasty.pdf,verified in sweep 1
Indiana,Cigna,Commercial/ACA,Bunion surgery (hallux valgus),28296,NOT FOUND,,,,
Indiana,Cigna,Commercial/ACA,Lower back (lumbar) fusion,22612,VERIFIED,Cigna CMM-609 Lumbar Fusion (via eviCore),"December 18, 2025",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna%20CMM-609%20Lumbar%20Fusion_Final_V2.0.2025_Eff12.18.2025_pub11.18.2025.pdf,verified in sweep 1
Indiana,Cigna,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,VERIFIED,Cigna Medical Coverage Policies - Musculoskeletal: CMM-601 Anterior Cervical Discectomy and Fusion (V1.0.2026),08/04/2026,https://www.evicore.com/sites/default/files/clinical-guidelines/2026-04/Cigna_CMM-601%20Ant%20Cerv%20Discec%20%26%20Fusion_V1.0.2026_Eff08.04.2026_Pub04.28.2026.pdf,"Current replacement for stale mm_0527 (2020). CPT 22551 confirmed in codes table. Related current docs: CMM-604 Posterior Cervical Fusion and CMM-605 Cervical Microdiscectomy, both"
Indiana,Cigna,Commercial/ACA,Lower back disc surgery / decompression,63030,VERIFIED,"Cigna Medical Coverage Policies - Musculoskeletal: CMM-606 Lumbar Microdiscectomy (Laminotomy, Laminectomy, or Hemilaminectomy) (V1.0.2026)",08/04/2026,https://www.evicore.com/sites/default/files/clinical-guidelines/2026-04/Cigna_CMM-606%20Lumbar%20Microdiscectomy_V1.0.2026_Eff08.04.2026_Pub04.30.2026.pdf,"Current version (V1.0.2026, eff 08/04/2026, pub 04/30/2026). CPT 63030 confirmed in codes table. CMM-608 Lumbar Decompression (same eff date) also available for laminectomy-only ca"
Indiana,Humana,Commercial/ACA,Total knee replacement,27447,NO PUBLIC CRITERIA (vendor),Knee Arthroplasty - Medicare Advantage,3/16/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=K,"Policy exists (eff 3/16/2026, reviewed 10/14/2025) but is only reachable via mcp.humana.com TAD search interface; result links are JavaScript postbacks, no stable public URL to the"
Indiana,Humana,Commercial/ACA,Partial knee replacement,27446,NOT RESEARCHED (procedure not in research set),,,,
Indiana,Humana,Commercial/ACA,ACL reconstruction,29888,NO PUBLIC CRITERIA (vendor),Knee Arthroscopy - Medicare Advantage,5/1/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=K,"'Knee Arthroscopy - Medicare Advantage' (eff 5/1/2026, reviewed 4/14/2026) is the apparent governing policy for arthroscopically assisted ACL reconstruction; document only reachabl"
Indiana,Humana,Commercial/ACA,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (procedure not in research set),,,,
Indiana,Humana,Commercial/ACA,Total hip replacement,27130,NO PUBLIC CRITERIA (vendor),Hip Arthroplasty - Medicare Advantage,3/16/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=H,"Policy exists (eff 3/16/2026, reviewed 10/14/2025) but only via TAD search interface; links are JS postbacks, no stable public URL."
Indiana,Humana,Commercial/ACA,Hip arthroscopy,29914,NO PUBLIC CRITERIA (vendor),Hip Arthroscopy - Medicare Advantage,1/2/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=H,"Policy exists (eff 1/2/2026, reviewed 12/9/2025) but only via TAD search interface; no stable public URL."
Indiana,Humana,Commercial/ACA,Rotator cuff repair,29827,NO PUBLIC CRITERIA (vendor),Shoulder Arthroscopy - Medicare Advantage,1/2/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"'Shoulder Arthroscopy - Medicare Advantage' (eff 1/2/2026, reviewed 12/9/2025) is the apparent governing policy for arthroscopic rotator cuff repair; document only reachable via TA"
Indiana,Humana,Commercial/ACA,Total shoulder replacement,23472,NO PUBLIC CRITERIA (vendor),Shoulder Arthroplasty - Medicare Advantage,8/3/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"Policy exists (eff 8/3/2026, reviewed 7/14/2026) but only via TAD search interface; no stable public URL."
Indiana,Humana,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Indiana,Humana,Commercial/ACA,Total ankle replacement,27702,NOT FOUND,,,https://mcp.humana.com/tad/tad_new/home.aspx,"Browsed Humana TAD medical policy lists for letters A, B, E, F, H, J, K, L, M, S, T: no ankle arthroplasty/replacement policy exists in the index; no Humana MCP identified for 2770"
Indiana,Humana,Commercial/ACA,Bunion surgery (hallux valgus),28296,NO PUBLIC CRITERIA (vendor),Foot Surgical Procedures - Medicare Advantage,9/2/2025,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=F,"'Foot Surgical Procedures - Medicare Advantage' (eff 9/2/2025, reviewed 8/12/2025) is the apparent governing policy for bunionectomy; document only reachable via TAD postback, no s"
Indiana,Humana,Commercial/ACA,Lower back (lumbar) fusion,22612,NO PUBLIC CRITERIA (vendor),Spinal Fusion Surgery - Medicare Advantage,5/1/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"Policy exists (eff 5/1/2026, reviewed 4/14/2026); state Medicaid variants 'Spinal Fusion and Stabilization Surgery' (IN/MI/SC/VA/OH/KY/OK, eff 6-8/2026) also listed. Only via TAD s"
Indiana,Humana,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,NO PUBLIC CRITERIA (vendor),Spinal Fusion Surgery - Medicare Advantage,5/1/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,'Spinal Fusion Surgery - Medicare Advantage' (eff 5/1/2026) is the apparent governing policy for cervical fusion; cervical-specific inclusion not directly confirmable because TAD l
Indiana,Humana,Commercial/ACA,Lower back disc surgery / decompression,63030,NO PUBLIC CRITERIA (vendor),Spinal Decompression Surgery - Medicare Advantage,2/2/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"Policy exists (eff 2/2/2026, reviewed 1/13/2026); state Medicaid 'Spinal Decompression Surgery' variants also listed. Only via TAD search interface, no stable public URL."
Indiana,Medicare,Medicare / Medicare Advantage,Total knee replacement,27447,VERIFIED (CMS LCD/NCD),Total Joint Arthroplasty (L39911),02/28/2025,https://www.cms.gov/medicare-coverage-database/view/lcd.aspx?lcdid=39911&ver=7,"WPS LCD 'Total Joint Arthroplasty' L39911, currently in effect, eff 02/28/2025; contractor table lists J5 (IA/KS/MO/NE) and J8 (IN contracts 08101/08102, MI contracts 08201/08202);"
Indiana,Medicare,Medicare / Medicare Advantage,Partial knee replacement,27446,NOT RESEARCHED (procedure not in research set),,,,
Indiana,Medicare,Medicare / Medicare Advantage,ACL reconstruction,29888,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. No MAC LCD or billing article for 29888/anterior cruciate ligament reconstruction found in MCD.
Indiana,Medicare,Medicare / Medicare Advantage,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (procedure not in research set),,,,
Indiana,Medicare,Medicare / Medicare Advantage,Total hip replacement,27130,VERIFIED (CMS LCD/NCD),Total Joint Arthroplasty (L39911),02/28/2025,https://www.cms.gov/medicare-coverage-database/view/lcd.aspx?lcdid=39911&ver=7,"WPS LCD 'Total Joint Arthroplasty' L39911, currently in effect, eff 02/28/2025; contractor table lists J5 (IA/KS/MO/NE) and J8 (IN contracts 08101/08102, MI contracts 08201/08202);"
Indiana,Medicare,Medicare / Medicare Advantage,Hip arthroscopy,29914,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,"no active LCD in any jurisdiction — general medical-necessity review. Searches for 29914/29915/29916, hip arthroscopy, and femoroacetabular impingement return only Total Joint Arth"
Indiana,Medicare,Medicare / Medicare Advantage,Rotator cuff repair,29827,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. Checked MCD via cms.gov site search and Coverage API (2026-08-18); only Total Shoulder Arthroplasty LCDs (e.g.
Indiana,Medicare,Medicare / Medicare Advantage,Total shoulder replacement,23472,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD — general medical-necessity review. WPS L39911 Total Joint Arthroplasty covers hip/knee only; shoulder explicitly not addressed.
Indiana,Medicare,Medicare / Medicare Advantage,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Indiana,Medicare,Medicare / Medicare Advantage,Total ankle replacement,27702,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. MAC 'Total Joint Arthroplasty' LCDs explicitly cover hip/knee only: Palmetto L33456 and WPS L39911 state they 
Indiana,Medicare,Medicare / Medicare Advantage,Bunion surgery (hallux valgus),28296,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. Verified (not assumed): cms.gov site-restricted searches for bunion/bunionectomy/hallux valgus/hammertoe/foot 
Indiana,Medicare,Medicare / Medicare Advantage,Lower back (lumbar) fusion,22612,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD — general medical-necessity review
Indiana,Medicare,Medicare / Medicare Advantage,Neck (cervical) fusion (ACDF),22551,VERIFIED (CMS LCD/NCD),LCD L39788 - Cervical Fusion,07/14/2024 (rev. eff. 12/26/2024),https://www.cms.gov/medicare-coverage-database/view/lcd.aspx?lcdid=39788,
Indiana,Medicare,Medicare / Medicare Advantage,Lower back disc surgery / decompression,63030,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD — general medical-necessity review
Indiana,Medicaid,Medicaid,Total knee replacement,27447,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Partial knee replacement,27446,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,ACL reconstruction,29888,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Knee arthroscopy / meniscus surgery,29881,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Total hip replacement,27130,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Hip arthroscopy,29914,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Rotator cuff repair,29827,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Total shoulder replacement,23472,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Shoulder labral / instability repair,29806,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Total ankle replacement,27702,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
Indiana,Medicaid,Medicaid,Bunion surgery (hallux valgus),28296,VERIFIED (state Medicaid doc),"IHCP Provider Reference Module: Surgical Services (PROMOD00047, v7.0)","Published June 19, 2025 (policies as of Sept. 1, 2024)",https://www.in.gov/medicaid/providers/files/modules/surgical-services.pdf,"Surgery-specific provider-manual module; contains PA criteria for lumbar artificial disc, spinal cord stimulators, spinal stenosis devices, bilateral procedures. No detailed criter"
